Artist,Song,Link,Lyrics
Coldplay,Warning Sign,/c/coldplay/warning+sign_20032633.html,"A warning sign  
I missed the good part, then I realized  
I started looking and the bubble burst  
I started looking for excuses  
Come on in  
I've gotta tell you what a state I'm in  
I've gotta tell you in my loudest tones  
That I started looking for a warning sign  
  
When the truth is  
I miss you  
Yeah the truth is  
That I miss you so  
  
A warning sign  
It came back to haunt me, and I realized  
That you were an island and I passed you by  
When you were an island to discover  
Come on in  
I've gotta tell you what a state I'm in  
I've gotta tell you in my loudest tones  
That I started looking for a warning sign  
  
When the truth is  
I miss you  
Yeah the truth is  
I miss you so  
And I'm tired  
I should not have let you go  
  
Oooooooo  
  
So I crawl back into your open arms  
Yes I crawl back into your open arms  
And I crawl back into your open arms  
Yes I crawl back into your open arms

"
Coldplay,We Found Love,/c/coldplay/we+found+love_20987570.html,"Yellow diamonds in the light  
And we're standing side by side  
As your shadow crosses mine  
What it takes to come alive  
  
It's the way I'm feeling I just can't deny  
But I've gotta let it go  
  
We found love in a hopeless place  
We found love in a hopeless place  
We found love in a hopeless place  
We found love in a hopeless place  
  
Shine a light through an open door  
Love and life I will divide  
Turn away cause I need you more  
Feel the heartbeat in my mind  
  
It's the way I'm feeling I just can't deny  
But I've gotta let it go  
  
We found love in a hopeless place  
We found love in a hopeless place  
We found love in a hopeless place  
We found love in a hopeless place

"
Coldplay,We Never Change,/c/coldplay/we+never+change_20032646.html,"I want to live life  
Never be cruel  
I want to live life  
Be good to you  
  
I want to fly  
And never come down  
And live my life  
And have friends around  
  
We never change do we  
We never learn do we  
  
So I want to live in a wooden house  
I want to live life always be true  
I want to live life and be good to you  
  
I want to fly and never come down  
And live my life  
And have friends around  
  
We never change do we  
No no  
We never learn do we  
  
So I want to live in a wooden house  
Making more friends would be easy  
  
Oh and I don't have a soul to save  
Yes and I sin every single day  
  
We never change do we  
We never learn do we  
  
So I want to live in a wooden house  
Making more friends would be easy  
I want to live where the sun comes out

"
Coldplay,What If,/c/coldplay/what+if_10069031.html,"What if there was no lie  
Nothing wrong, nothing right  
What if there was no time  
And no reason, or rhyme  
What if you should decide  
That you don't want me there by your side  
That you don't want me there in your life  
  
What if I got it wrong  
And no poem or song  
Could put right what I got wrong  
Or make you feel I belong  
  
What if you should decide  
That you don't want me there by your side  
That you don't want me there in you life  
  
Oooooooh that's right  
Lets take a breath try to put it aside  
Ooooooh that's right  
How can you know it if you don't even try  
Ooooooh that's right  
  
Every step that you take  
Could be your biggest mistake  
It could bend or it could break  
That's the risk that you take  
  
What if you should decide  
That you don't want me there in your life  
That you don't want me there by your side  
  
Oooooooh that's right  
Lets take a breath try to put it aside  
Ooooooh that's right  
How can you know when you don't even try  
Ooooooh that's right

"
Coldplay,What's Going On,/c/coldplay/whats+going+on_20340766.html,"(Chris feat. Bono on All Star Tribute)  
  
Bono: Mother, mother  
There's too many of you crying  
  
Chris: Brother, brother, brother  
There's too many of you dying  
You know you've got to find a way  
To bring some lovin' here to stay  
  
Bono: Father, father  
We don't need to escalate  
And war is not the answer  
For only love can conquer hate  
  
Chris: You know we've got to find a way  
To bring some lovin' here to stay  
Picket lines won't block our way  
  
Bono: Don't punish me with brutality  
Talk to me, and you can see  
What's going on  
What's going on  
What's going on  
What's going on  
Father, father, everybody thinks we're wrong  
But who are they to judge us  
Together we can be strong  
  
Chris: You know we've got to find a way  
To bring some lovin' here to stay  
Picket lines won't block our way  
Don't punish me with brutality  
Talk to me, so you can see  
What's going on, What's going on  
What's going on, What's going on  
What's going on, What's going on  
What's going on, What's going on

"
Coldplay,Where Is My Boy?,/c/coldplay/where+is+my+boy_20339978.html,"Where is my boy?  
I saw you come out of a scene  
Maybe in some kind of dream  
Something that never comes  
  
Time that I take...  
See over in arms I'll raise  
I'll race in to find you  
I'll race in to find you  
  
Time stands  
I open your eyes to my world  
I see you come out of it all  
Unharmed and unscathed  
And shouting, oh  
  
Come on in  
In houses I live in  
And changes you're making  
To the state of affairs  
  
Calling ""where is my boy?""  
I have seen you so often  
I cry ""where is my boy?""  
Oh, have you all forgotten?  
  
And in some kind of dream  
Have I seen you before  
Oh, have I seen you before?  
Oh, where is my boy?  
  
So come all the way  
Changing your number  
Changing the house where you live  
Change your lines  
  
Have I seen you before?  
In some kind of a dream?  
In a place you've forgotten  
A place I've forgotten  
  
So where is my boy?  
When I kneel in your arms  
I flew awry  
Where is my boy?  
  
Have I seen you before?  
In some kind of a dream?  
Have I seen you before?  
In some kind of a dream?  
  
In my hands you'll fall  
Open in as it seems  
Have I seen you before?  
  
Oh baby, your arms and your legs are shattered  
Where is my boy?  
Where is my boy?  
  
I said ""where is my boy?""  
Have you seen me before?  
When I look in your eyes  
Tell me ""he had to go""  
  
Said ""I seen you before  
In some kind of dream""  
Seems I've seen you before  
In some kind of a dream  
  
I say ""where is the boy?""  
Have I seen you before?  
Yeah, I saw you before  
In some kind of a dream  
  
I say ""where was my head?  
When I needed it most?""  
Oh, I stayed here before  
Yes I stay in the place I know.

"
Coldplay,White Shadows,/c/coldplay/white+shadows_10069033.html,"When I was a young boy I tried to listen  
And I want to feel like that  
Little white shadows blink and I missed em  
Part of a system I am  
  
If you ever feel like something's missing  
Things you'll never understand  
Little white shadows sparkle and glisten  
Part of a system plan  
  
All this noise, I'm waking up  
All this space I'm taking up  
All this sound is breaking up  
  
Whoa oh  
  
Maybe you'll get what you wanted  
Maybe you'll stumble upon it  
Everything you ever wanted  
In a permanent state  
  
Maybe you'll know when you see it  
Maybe if you say it you'll mean it  
And when you find it you'll keep it  
In a permanent state  
A permanent state  
  
When I was a young boy I tried to listen  
Don't you want to feel like that  
  
You're part of the human race  
All of the stars and the outer space  
Part of the system plan  
  
All this noise, I'm waking up  
All this space I'm taking up  
I cannot hear, you're breaking up  
  
Whoa oh  
  
Maybe you'll get what you wanted  
Maybe you'll stumble upon it  
Everything you ever wanted  
In a permanent state  
  
Maybe you'll know when you see it  
Maybe if you say it, you'll mean it  
And when you find it you'll keep it  
In a permanent state  
A permanent state  
  
Swimming on a sea of faces  
A tide of the human race  
So, an answer now is what I need  
  
I see it in the new sun rising  
I see it break on your horizon  
Oh come on love, stay with me

"
Coldplay,Why Does It Always Rain On Me,/c/coldplay/why+does+it+always+rain+on+me_20512659.html,"I can't sleep tonight  
Everybody saying everything's alright  
Still I can't close my eyes  
I'm seeing a tunnel at the end of all these lights  
  
Sunny days  
Where have you gone?  
I get the strangest feeling you belong  
Why does it always rain on me?  
Is it because I lied when I was seventeen?  
Why does it always rain on me?  
Even when the sun is shining  
I can't avoid the lightning  
  
I can't stand myself  
I'm being held up by an invisible man  
Still life on a shelf when  
I got my mind on something else  
  
Sunny days  
Where have you gone?  
I get the strangest feeling you belong  
Why does it always rain on me?  
Is it because I lied when I was seventeen?  
Why does it always rain on me?  
Even when the sun is shining  
I can't avoid the lightning  
  
Oh, where did the blue skies go?  
And why is it raining so?  
It's so cold  
I can't sleep tonight  
Everybody's saying everything's all right  
Still I can't close my eyes  
I'm seeing a tunnel at the end of all these lights  
  
Sunny days  
Where have you gone?  
I get the strangest feeling you belong  
Why does it always rain on me?  
Is it because I lied when I was seventeen?  
Even when the sun is shining  
I can't avoid the lightning  
Oh, where did the blue skies go?  
And why is it raining so?  
It's so cold  
Why does it always rain on me?  
Why does it always rain on....

"
Coldplay,X Marks The Spot,/c/coldplay/x+marks+the+spot_21104554.html,"So I reach for it  
Stare in the darkness, stare in the doom  
My heart ba boom, ba boom, boom  
  
Stare in the darkness, and the defeat  
Come along when I'm finding no peace  
And I know, and I know, and I know  
I know I'm unlocked  
  
And I know, and I know, and I know  
I know what you got  
  
So I put my hands up to the sky  
Feeling life, got a rocket ship that I wanna ride  
Put my hands up to the sky and it's alright  
Wherever you are, I'll find that treasure  
  
So I race for it  
Wherever you are, I'll find that treasure  
So I race for it  
  
Stare in the darkness, stare in the doom  
You make my heart ba boom, ba boom, boom  
  
Superhero, masterpiece  
Been innocent but a sinner in me  
  
And I know, and I know, and I know  
I know I'm in love  
And I know, and I know, and I know  
I know when I'm lost  
  
I just put my hands up to the sky  
I'm feeling life, got a rocket ship that I wanna ride  
Put my hands up to the sky, feeling inside  
Wherever you are, I'll find that treasure  
  
Put my hands up to the sky, feeling alright  
I got a rocket, eyes on the prize  
Put my hands up to the sky, I'm gonna fly  
Wherever you are, I'll find that treasure  
  
So I race for it  
Wherever you are, I'll find that treasure  
So I race for it  
  
Wherever you are, I'll find that treasure  
So I race for it  
And I know, and I know, and I know  
Know what I got  
  
X marks the spot  
  
Put my hands up to the sky, feeling life  
I got a rocket ship that I wanna ride  
Put my hands up to the sky, feeling inside  
Wherever you are, I'll find that treasure  
  
Put my hands up to the sky, feeling alright  
I got a rocket, eyes on the prize  
Put my hands up to the sky, I'm gonna fly  
Wherever you are, I'll find that treasure

"
Coldplay,Yellow,/c/coldplay/yellow_20032647.html,"Look at the stars  
Look how they shine for you  
And everything you do  
Yeah they were all yellow  
  
I came along  
I wrote a song for you  
And all the things you do  
And it was called yellow  
  
So then I took my turn  
Oh what a thing to have done  
And it was all yellow  
  
Your skin  
Oh yeah your skin and bones  
Turn into something beautiful  
You know you know I love you so  
You know I love you so  
  
I swam across  
I jumped across for you  
Oh what a thing to do  
  
Cause you were all yellow  
I drew a line  
I drew a line for you  
Oh what a thing to do  
And it was all yellow  
  
Your skin  
Oh yeah your skin and bones  
Turn into something beautiful  
And you know  
For you I'd bleed myself dry  
For you I'd bleed myself dry  
  
It's true  
Look how they shine for you  
Look how they shine for you  
Look how they shine for  
Look how they shine for you  
Look how they shine for you  
Look how they shine  
  
Look at the stars  
Look how they shine for you  
And all the things that you do

"
Coldplay,Yes,/c/coldplay/yes_20746054.html,"When it started we had high hopes  
Now my back's on the line  
My back's on the ropes  
When it started we were alright  
But night makes a fool of us in daylight  
  
Yeah we were dying of frustration  
Saying ""Lord lead me not into temptation""  
But it's not easy when she turns you on  
Since they gone  
  
If you'll only, if you'd only say yes  
Whether you will's anybody's guess  
God only, God knows I'm trying my best  
But I'm just so tired of this loneliness  
  
So, up they picked me by the big toe  
I was held from the rooftop, then they let go  
There's only screaming  
Let the windows, down  
As I crawl to the ground  
  
If you'll only, if you'd only say yes  
Whether you will's anybody's guess  
God, only God knows she won't let me rest  
But I'm just so tired of this loneliness  
I've become so tired of this loneliness.

"
Coldplay,You Only Live Twice,/c/coldplay/you+only+live+twice_10069024.html,"You only live twice  
Oh, so it seems  
One life for yourself  
And one for your dreams  
  
You drift through the years  
And life seems stray  
Till one dream appears  
And love is its way  
  
I'd love you to strangers  
Ooh, beckon you on  
Don't think of the danger  
For a stranger is gone  
  
This dream is for you  
So pay the price  
Make one dream come true  
You only live twice  
  
This dream is for you  
So pay the price  
Make one dream come true  
You only live twice  
You only live twice

"
Coldplay,1.36,/c/coldplay/136_20512674.html,"Stuck in a corner  
Are monkeys in cages  
That don't have a number  
To fight one another  
  
Try to recover  
Climb up the ladder  
Look up and you see birds  
Blind as each other  
How long can we suffer?  
  
We're as blind as each other  
On the cloud that you're sitting  
There's one born every minute  
So much to discover  
I've become a believer  
  
Sisters and brothers  
Who fight one another  
Will mourn and deceive us  
Will find us and keep us  
  
Take us or leave us  
How soon is now? yeah  
How long is never?  
I'm nothing but normal  
With something together  
  
Come on and stick together  
On the cloud that you're sitting  
There's one born every minute  
So much to discover  
I've become a believer

"
Coldplay,2000 Miles,/c/coldplay/2000+miles_20150034.html,"She's gone 2000 miles, it's very far  
The snow came down  
Get's colder day by day, I miss her  
  
I hear children singing  
It felt like Christmas time  
  
In these frozen and silent nights  
Sometimes in a dream, you appear  
Outside under the purple sky  
Diamonds in the snow sparkle  
  
And our hearts were singing  
It felt like Christmas time  
  
2000 miles is very far through the snow  
I think of you wherever you go  
2000 miles is very far through the snow  
I think of you wherever you go  
  
She's gone 2000 miles, it's very far  
The snow came falling now  
Get's colder day by day, I miss you  
  
I hear people singing  
It felt like Christmas time  
  
I hear people singing  
It felt like Christmas time  
  
I hear people singing  
It felt like Christmas time  
  
I hear people singing  
It felt like Christmas time

"
Coldplay,42,/c/coldplay/42_20745803.html,"Those who are dead, are not dead  
They're just living in my head  
And since I fell for that spell  
I am living there as well  
Oh,  
  
Time is so short and I'm sure  
There must be something more  
  
Those who are dead, are not dead  
They're just living in my head, oh  
And since I fell for that spell  
I am living there as well, oh  
  
Time is so short and I'm sure  
There must be something more.  
  
You thought you might be a ghost  
You thought you might be a ghost  
You didn't get to heaven but you made it close  
You didn't get to heaven but you made it close  
  
You thought you might be a ghost  
You thought you might be a ghost  
You didn't get to heaven but you made it close  
You didn't get to heaven but you oh, oh,  
  
Oh, oh,  
  
Those who are dead are not dead  
They're just living in my head  
Oh

"
Coldplay,A Head Full Of Dreams,/c/coldplay/a+head+full+of+dreams_21104535.html,"Oh, I think I landed in a world I hadn't seen  
When I'm feeling ordinary, when I don't know what I mean  
Oh, I think I landed where there are miracles at work  
For the thirst and for the hunger, come the conference of birds  
  
Saying it's true, it's not what it seems  
Leave your broken windows open  
And in the light just streams  
  
And you get a head  
A head full of dreams  
You can see the change you want to  
Be what you want to be  
  
When you get a head  
A head full of dreams  
Into a life I've just been spoken  
With a head full, a head full of dreams  
  
Oh, I think I landed where there are miracles at work  
When you got me open handed  
When you got me lost for words  
  
I sing oh, oh  
A head full of dreams, oh  
A head full of dreams, oh  
  
Into life I've just been spoken  
With a head full, a head full of dreams

"
Coldplay,A Message,/c/coldplay/a+message_10069044.html,"My song is love  
Love to the lovers shone  
And it goes up  
You don't have to be alone  
  
Your heavy heart  
Is made of stone  
And it's so hard to see you  
Clearly you don't have to be on your own  
You don't have to be on your own  
  
And I'm not gonna take it back  
And I'm not gonna say I don't mean that  
You're the target that I'm aiming at  
And I'll get that message home  
  
My song is love  
My song is love I know  
I'm on fire for you  
Clearly you don't have to be alone  
You don't have to be on your own  
  
And I'm not gonna take it back  
And I'm not gonna say I don't mean that  
You're the target that I'm aiming at  
But I'm nothing on my own  
Got to get that message home  
  
And I'm not gonna stand and wait  
Not gonna leave it until its much too late  
On a platform I'm gonna stand and say  
That I'm nothing on my own  
And I love you, please come home  
  
My song is love, is love I know  
And I've got to get that message home

"
Coldplay,A Rush Of Blood To The Head,/c/coldplay/a+rush+of+blood+to+the+head_20032621.html,"He said I'm gonna buy this place and burn it down  
I'm gonna put it six feet underground  
He said I'm gonna buy this place and watch it fall  
Stand here beside me baby in the crumbling walls  
Oh I'm gonna buy this place and start a fire  
Stand here until I fill all your heart's desires  
Because I'm gonna buy this place and see it burn  
Do back the things it did to you in return  
  
Ah, ah, ah  
Ah, ah, ah  
  
He said I'm gonna buy a gun and start a war  
If you can tell me something worth fighting for  
Oh and I'm gonna buy this place, that's what I said  
Blame it upon a rush of blood to the head  
  
And honey all the movements you're starting to make  
See me crumble and fall on my face  
And I know the mistakes that I made  
See it all disappear without a trace  
And they call as they beckon you on  
They said start as you mean to go on  
Start as you mean to go on  
  
He said I'm gonna buy this place and see it go  
Stand here beside my baby watch the orange glow  
Some'll laugh and some just sit and cry  
You just sit down there and you wonder why  
So I'm gonna buy a gun and start a war  
If you can tell me something worth fighting for  
And I'm gonna buy this place, that's what I said  
Blame it upon a rush of blood to the head  
Oh to the head  
  
And honey all the movements you're starting to make  
See me crumble and fall on my face  
And I know the mistakes that I made  
See it all disappear without a trace  
And they call as they beckon you on  
They say start as you mean to go on  
As you mean to go on, as you mean to go on  
  
So meet me by the bridge, meet me by the lane  
When am I gonna see that pretty face again  
Meet me on the road, meet me where I said  
Blame it all upon  
A rush of blood to the head

"
Coldplay,A Sky Full Of Stars,/c/coldplay/a+sky+full+of+stars_21080656.html,"Cause you're a sky  
Cause you're a sky full of stars  
I'm going to give you my heart  
Cause you're a sky  
Cause you're a sky full of stars  
And cause you light up the path  
  
I don't care  
Go on and tear me apart  
I don't care if you do  
Cause in a sky  
Cause in a sky full of stars  
I think I saw you  
  
Cause you're a sky  
Cause you're a sky full of stars  
I want to die in your arms  
Cause you get lighter  
The more it gets dark  
I'm going to give you my heart  
  
And I don't care  
Go on and tear me apart  
I don't care if you do  
Cause in a sky  
Cause in a sky full of stars  
I think I see you  
I think I see you  
  
Because you're a sky  
You're a sky full of stars  
  
Such a heavenly view  
You're such a heavenly view

"
Coldplay,A Whisper,/c/coldplay/a+whisper_20032622.html,"A whisper, whisper, whisper, whisper  
A whisper, whisper, whisper, whisper  
  
I hear the sound of the ticking of clocks  
Who remembers your face  
Who remembers you when you are gone  
  
I hear the sound of the ticking of clocks  
Come back and look for me  
Look for me when I am lost  
And just a whisper, a whisper, a whisper, a whisper  
  
Just a whisper, a whisper, a whisper, a whisper  
  
Night turns to day  
And I still have these questions  
Bridges will break  
Should I go forwards or backwards  
Night turns to day  
And I still get no answers  
Just a whisper, a whisper, a whisper  
A whisper, a whisper, a whisper  
  
(Just a whisper, whisper, whisper, whisper)  
I hear the sound of the ticking of clocks  
Who remembers your face  
Who remembers you when you are gone  
  
I hear the sound of the ticking of clocks  
Come back and look for me  
Look for me when I am lost  
And I am just a whisper, a whisper, a whisper, a whisper  
  
Just a whisper, a whisper, a whisper, a whisper  
  
Oh ha ah ah ah ah ah ah

"
Coldplay,Adventure Of A Lifetime,/c/coldplay/adventure+of+a+lifetime_21103976.html,"[Verse 1]  
Turn your magic on  
Umi she'd say  
Everything you want's a dream away  
We are legends, every day  
That's what she told me  
  
[Refrain]  
Turn your magic on, to me she'd say  
Everything you want's a dream away  
Under this pressure, under this weight  
We are diamonds  
  
[Chorus 1]  
Now I feel my heart beating,  
I feel my heart underneath my skin  
And I feel my heart beating  
Oh, you make me feel  
Like I'm alive again  
Alive again  
Oh, you make me feel  
Like I'm alive again  
  
[Verse 2]  
Said I can't go on, not in this way  
I'm a dream I die by light of day  
Gonna hold up half the sky and say  
Only I own me  
  
[Chorus 2]  
And I feel my heart beating  
I feel my heart underneath my skin  
Oh, I can feel my heart beating  
Cause you make me feel  
Like I'm alive again  
Alive again  
Oh, you make me feel  
Like I'm alive again  
  
[Refrain]  
Turn your magic on, Umi she'd say  
Everything you want's a dream away  
Under this pressure, under this weight  
We are diamonds taking shape  
We are diamonds taking shape  
Repeated: (Woo hoo, woo hoo)  
  
[Bridge]  
If we've only got this life  
This adventure, oh then I  
And if we've only got this life  
You get me through  
And if we've only got this life  
This adventure, oh then I  
Want to share it with you  
With you, with you  
Yeah I do  
  
[Outro]  
(Woo hoo, woo hoo)  
(Woo hoo, woo hoo)  
(Woo hoo, woo hoo)  
(Woo hoo, woo hoo)  
(Woo hoo, woo hoo)  
(Woo hoo, woo hoo)

"
Coldplay,All Your Friends,/c/coldplay/all+your+friends_21083613.html,"On and on  
You're told which side you're on  
You're forced, you're thrown  
To become the sythe to cut the corn  
  
And all Your friends  
They ride into the suset  
Fly into the sunset  
And away they blow  
  
All your friends  
They ride into the sunset  
Fly into the sunset  
And away they're thrown  
Into the fire  
  
Ten below  
The call comes on the radio  
Over you go  
And in the red now all the rivers flow  
The poppies grow  
  
All your friends  
They ride into the sunset  
Fly into the sunset  
And away they blow  
  
All your friends  
They ride into the sunset  
Ride into the sunset  
And they're taken home  
  
Open fire  
Open fire  
  
Open fire  
Open fire  
And fire  
As they ride fire

"
Coldplay,Always In My Head,/c/coldplay/always+in+my+head_21079525.html,"I think of you  
I haven't slept  
I think I do  
But I don't forget  
My body moves  
Goes where I will  
But though I try my heart stays still  
It never moves  
Just won't be left  
So my mouth waters to be a fate  
And you're always in my head  
You're always in my head  
You're always in my head  
You're always in my head  
  
You're always in my head  
You're always in my head  
Always in my  
You're always in my  
  
This I guess is to tell you you're choosing out of the rest

"
Coldplay,Amsterdam,/c/coldplay/amsterdam_20032623.html,"Come on, oh my star is fading  
And I swerve out of control  
If I, if I'd only waited  
I'd not be stuck here in this hole  
  
Come here, oh my star is fading  
And I swerve out of control  
And I swear I waited and waited  
I've got to get out of this hole  
  
But time is on your side  
It's on your side now  
Not pushing you down and all around  
It's no cause for concern  
  
Come on, oh my star is fading  
And I see no chance of release  
And I know I'm dead on the surface  
But I am screaming underneath  
  
And time is on your side  
Is on your side, It's on your side now  
Not pushing you down, and all around  
No it's no cause for concern  
  
Stuck on the end of this ball and chain  
And I'm on my way back down again  
Stood on a bridge, tied to the noose  
Sick to the stomach  
You can say what you mean  
But it won't change a thing  
I'm sick of the secrets  
Stood on the edge, tied to the noose  
  
You came along and you cut me loose  
You came along and you cut me loose  
You came along and you cut me loose

"
Coldplay,Animals,/c/coldplay/animals_20278680.html,"Animals we are  
Disposable  
Collapsible and raw  
I suppose  
It's just the state I'm in  
Animals that climb  
I'm climbin' over you  
Until you say  
""Off you go, off you go""  
  
Animal I am  
Disposable  
Collapsible and raw  
I don't know which way  
I should turn  
  
Animal that runs  
I ran away from you  
And now I'm in  
""Off you go, off you go""  
(And you say)  
  
If you're gonna go, go now  
If you're gonna go, go now  
I forgot to tell you how  
If you gonna go, go now  
  
Animal I am  
I'm looking for a future  
Just like you  
Well I don't know  
Which way I turn  
  
Animals that climb  
I climb all over you  
Until I say  
And I missed my chance  
By a stone slow  
  
If you're gonna go  
Go now  
If you're gonna go  
Go now  
I forgot to tell you how  
If you gonna go  
Go now

"
Coldplay,Army Of One,/c/coldplay/army+of+one_21104531.html,"[Verse 1]  
Been around the world, the wonders to view  
Been around the world, looking for someone like you  
Pyramids try, Babylon too  
But the beautiful-est treasures lie in the deepest blue  
  
[Chorus]  
So I never say die, aim never untrue  
I'm never so high as when I'm with you  
And there isn't a fire that I wouldn't walk through  
My army of one is gonna fight for you  
  
[Verse 2]  
Been around the world, universe too  
I've been around flying, baby, there's nothing I wouldn't do  
Tanzaku stars, lasso the moon  
And be standing here beside you  
Right when the storm comes through  
  
[Chorus]  
Cause I never say die, aim never untrue  
I'm never so high as when I'm with you  
And there isn't a fire that I wouldn't walk through  
My army of one is gonna fight for you  
My army of one is gonna fall for you, yeah  
  
[Bridge]  
Cause you reign  
All cause you reign  
All cause you reign  
My army of one is gonna call it through  
  
[Outro]  
Saying my heart is my gun, army of one  
Yeah my heart is my gun, army of one  
It's my only weapon, army of one  
Yeah my heart is my gun, army of one

"
Coldplay,Atlas,/c/coldplay/atlas_21067024.html,"Some saw the sun  
Some saw the smoke  
Some heard the gun  
Some bent the bow  
  
Sometimes the wire must tense for the note  
Caught in the fire, say oh  
We're about to explode  
  
Carry your world, I'll carry your world  
Carry your world, I'll carry your world  
  
Some far away  
Some search for gold  
Some dragon to slay  
Heaven we hope is just up the road  
  
Show me the way, Lord, 'cause I, I'm about to explode  
  
Carry your world, I'll carry your world  
Carry your world, I'll carry your world  
  
Carry your world, and all your hurt  
  
(Carry your world, carry your world)

"
Coldplay,Birds,/c/coldplay/birds_21104529.html,"Been standing in the corner  
Studying the lights  
The dreaming of escape  
Will keep you up at night  
  
But someone had put the flares up  
Got me in the rays so guess I better stay  
""Uh uh, no come on!"" You say  
  
""It's a fools gold thunder  
It's just warring rain  
Don't let the fears just start  
'What if I won't see you again'  
  
Around here you never  
Want to sleep all night  
So start falling in love, start the riot  
And come on, rage with me  
  
We don't need words, we'll be birds  
Got to make our own key""  
  
Only got this moment, you and me  
Guilty of nothing but geography  
  
Come on raise it  
Come on and raise this noise  
For the million people, who got not one voice  
  
Come on it's not over!  
If you mean it say loud  
Come on all for love  
Out from the underground away with me  
  
We don't need words  
Close your eyes and see  
We'll be birds flying free  
Holding on in the mystery  
  
Fearless through this you said  
We'll go through this together  
So when you fly won't you - won't you take me too?  
In this world so cruel I think you're so cool

"
Coldplay,Bright New Dawn,/c/coldplay/bright+new+dawn_20589819.html,"Hold me tight don't let go  
Forever be yours in this bright new dawn  
Open up your eyes for a big new suprize  
Listen to me now in the bright new dawn  
Fixing what's wrong seeing the people who don't belong we will try to hide are
dispise but it always comes out on the inside.  
Corus: Nobody said it was easy together we can help change the world. come
with me now on this island of love running away from all sivilization Open
your eyes to a bright new dawn  
  
Over all we have done good.  
My heart is beating ever so quickly don't shade your eyes from the bright new
dawn

"
Coldplay,Brothers And Sisters,/c/coldplay/brothers+and+sisters_20589818.html,"Brothers and sisters unite  
It's the time of your lives its the time of your lives  
Break down, break down  
Got to spread love around, got to spread it around  
  
Brothers and sisters feel fine  
It's the time of your lives, it's the time of your lives  
There's no sound, no sound  
Like this feeling you found like this feeling you found  
  
But just stay down  
Cause sometimes you feel  
So stay down  
And sometimes you feel  
And it's me they're lookin' for  
And it's me, I will never survive  
But we'll be around some more  
  
Brothers and sisters unite  
It's the time of your lives, it's the time of your lives  
Breakdown, breakdown  
Got to spread love around, got to spread it all around  
  
But just stay down  
And sometimes you feel  
So stay around  
And sometimes you'll feel  
And it's me they're looking for  
And it's me, I will never survive  
But well be around some more  
  
It's gonna be alright  
It's gonna be alright  
It's gonna be alright

"
Coldplay,Careful Where You Stand,/c/coldplay/careful+where+you+stand_20032653.html,"I feel safe  
I feel warm  
When you're here, can I do no wrong?  
I am cured, when I'm by you're side  
I'm alright, yes I'm alright  
  
I'm safe when I am with you  
And I feel warm if you want me to  
I am cured, when I'm by your side  
I'm alright  
  
[Chorus]  
Careful where you stand, my love  
Careful where you lay your head  
It's true we're always there  
Looking out for one another  
  
I feel safe when I'm with you  
And I feel warm if you want me to  
I am cured when you're all alone  
I'm alright  
  
[Chorus]  
  
So I'd like a quiet town, please  
I'd like a quiet town  
  
Oh now now  
Oh now now  
And careful where you stand  
And careful where you stand

"
Coldplay,Cemeteries Of London,/c/coldplay/cemeteries+of+london_20746056.html,"At night they would go walking 'till the breaking of the day  
The morning is for sleeping  
Through the dark streets, they go searching, to see God in their own way  
Save the nighttime for your weeping  
Your weeping  
  
Singing la lalalalala la la  
And the night over London lay  
  
So we rode down to the river, where the toiling ghosts spring  
For their curses to be broken  
We'd go underneath the arches, where the witches are in the saying  
There are ghost towns in the ocean  
The ocean  
  
Singing la lalalalala la la  
And the night over London lay  
  
God is in the houses and God is in my head  
And all the cemeteries in London  
I see God come in my garden, but I don't know what he said  
For my heart it wasn't open  
Not open  
  
Singing la lalalalala la la  
And the night over London lay  
Singing la lalalalala la la  
There's no light over London today.

"
Coldplay,Charlie Brown,/c/coldplay/charlie+brown_20914773.html,"Stole a key  
Took a car downtown where the lost boys meet  
Took a car downtown and took what they offered me  
To set me free  
  
I saw the lights go down at the end of the scene  
I saw the lights go down and standing in front of me  
  
In my scarecrow dreams  
When they smashed my heart into smithereens  
Be a bright red rose come bursting the concrete  
Be the cartoon heart  
  
Light a fire, light a spark  
Light a fire, a flame in my heart  
  
We'll run wild oh  
We'll be glowing in the dark  
We'll be glowing in the dark  
  
All the boys, all the girls  
All that matters in the world  
All the boys, all the girls  
All that matters that occurs  
All the highs, all the lows  
As the room is spinning, oh  
  
We'll run wild  
We'll be glowing in the dark  
  
Living innocent wild  
We'll be glowing in the dark

"
